#Time	QueueSize
4.81095	1
4.81107	0
4.81178	1
4.81178	0
4.81272	1
4.81272	0
4.81366	1
4.81366	0
4.81461	1
4.81461	0
4.81469	1
4.81469	0
4.81469	1
4.81469	2
4.81516	1
4.81555	2
4.81555	1
4.81563	0
4.81586	1
4.81586	2
4.81586	3
4.81599	2
4.81646	1
4.8165	2
4.8165	1
4.81693	0
4.81744	1
4.81744	0
4.81819	1
4.81819	0
4.81819	1
4.81819	2
4.81838	3
4.81838	2
4.81866	1
4.81914	0
4.81933	1
4.81933	0
4.81936	1
4.81936	2
4.81936	3
4.81949	2
4.81996	1
4.82027	2
4.82027	1
4.82043	0
4.82053	1
4.82053	2
4.82053	3
4.82079	2
4.82122	3
4.82122	2
4.82126	1
4.8217	2
4.8217	3
4.8217	4
4.82173	3
4.82208	2
4.82216	3
4.82216	2
4.82256	1
4.82286	2
4.82286	3
4.82286	4
4.82303	3
4.8231	4
4.8231	3
4.82338	2
4.82385	1
4.82403	2
4.82403	3
4.82403	4
4.82405	5
4.82405	4
4.82433	3
4.82468	2
4.82499	3
4.82499	2
4.82515	1
4.8252	2
4.8252	3
4.8252	4
4.82562	3
4.82594	4
4.82594	3
4.82598	2
4.82637	3
4.82637	4
4.82637	5
4.82645	4
4.82688	5
4.82688	4
4.82692	3
4.82728	2
4.82775	1
4.82782	2
4.82782	1
4.82822	0
4.8287	1
4.8287	0
4.8287	1
4.8287	2
4.82877	3
4.82877	2
4.82918	1
4.82965	0
4.82971	1
4.82971	0
4.83066	1
4.83066	0
4.8316	1
4.8316	0
4.83254	1
4.83254	0
4.83349	1
4.83349	0
4.83443	1
4.83443	0
4.83538	1
4.83538	0
4.83632	1
4.83632	0
4.83726	1
4.83726	0
4.83821	1
4.83821	0
4.83915	1
4.83915	0
4.8401	1
4.8401	0
4.84104	1
4.84104	0
4.84198	1
4.84198	0
4.84293	1
4.84293	0
4.84387	1
4.84387	0
4.84482	1
4.84482	0
4.84576	1
4.84576	0
4.8467	1
4.8467	0
4.84765	1
4.84765	0
4.84859	1
4.84859	0
4.84954	1
4.84954	0
4.85048	1
4.85048	0
4.85142	1
4.85142	0
4.85237	1
4.85237	0
4.85331	1
4.85331	0
4.85426	1
4.85426	0
4.8552	1
4.8552	0
4.85614	1
4.85614	0
4.85709	1
4.85709	0
4.85803	1
4.85803	0
4.85898	1
4.85898	0
4.85992	1
4.85992	0
4.86086	1
4.86086	0
4.86181	1
4.86181	0
4.86275	1
4.86275	0
4.8637	1
4.8637	0
4.86464	1
4.86464	0
4.86558	1
4.86558	0
4.86653	1
4.86653	0
4.86747	1
4.86747	0
4.86842	1
4.86842	0
4.86936	1
4.86936	0
4.8703	1
4.8703	0
4.87125	1
4.87125	0
4.87219	1
4.87219	0
4.87314	1
4.87314	0
4.87408	1
4.87408	0
4.87502	1
4.87502	0
4.87597	1
4.87597	0
4.87691	1
4.87691	0
4.87786	1
4.87786	0
4.8788	1
4.8788	0
4.87974	1
4.87974	0
4.88069	1
4.88069	0
4.88163	1
4.88163	0
4.88258	1
4.88258	0
4.88352	1
4.88352	0
4.88446	1
4.88446	0
4.88541	1
4.88541	0
4.88635	1
4.88635	0
4.8873	1
4.8873	0
4.88824	1
4.88824	0
4.88918	1
4.88918	0
4.89013	1
4.89013	0
4.89107	1
4.89107	0
4.89202	1
4.89202	0
4.89296	1
4.89296	0
4.8939	1
4.8939	0
4.89485	1
4.89485	0
4.89579	1
4.89579	0
4.89632	1
4.89632	0
4.89715	1
4.89715	0
4.89809	1
4.89809	0
4.89892	1
4.89892	0
4.89974	1
4.89974	0
4.90069	1
4.90069	0
4.90151	1
4.90151	0
4.90234	1
4.90234	0
4.90328	1
4.90328	0
4.90411	1
4.90411	0
4.90493	1
4.90493	0
4.90588	1
4.90588	0
4.9067	1
4.9067	0
4.90753	1
4.90753	0
4.90847	1
4.90847	0
4.9093	1
4.9093	0
4.91012	1
4.91012	0
4.91107	1
4.91107	0
4.91182	1
4.91182	0
4.91276	1
4.91276	0
4.91371	1
4.91371	0
4.91465	1
4.91465	0
4.91516	1
4.91516	0
4.9156	1
4.9156	0
4.91563	1
4.91563	0
4.91599	1
4.9161	0
4.91646	1
4.91646	0
4.91654	1
4.91654	0
4.91693	1
4.91693	0
4.91728	1
4.9174	0
4.91748	1
4.91748	0
4.91843	1
4.91843	0
4.91866	1
4.91866	0
4.91914	1
4.91914	0
4.91937	1
4.91937	0
4.91949	1
4.91961	0
4.91996	1
4.91996	0
4.92032	1
4.92032	0
4.92043	1
4.92043	0
4.92079	1
4.92091	0
4.92126	1
4.92126	0
4.92126	1
4.92126	0
4.92173	1
4.92173	0
4.92208	1
4.9222	2
4.9222	1
4.9222	0
4.92256	1
4.92256	0
4.92303	1
4.92303	0
4.92315	1
4.92315	0
4.92338	1
4.9235	0
4.92385	1
4.92385	0
4.92409	1
4.92409	0
4.92433	1
4.92433	0
4.92468	1
4.9248	0
4.92504	1
4.92504	0
4.92515	1
4.92515	0
4.92562	1
4.92562	0
4.92598	1
4.92598	2
4.92598	1
4.9261	0
4.92645	1
4.92645	0
4.92692	1
4.92692	0
4.92692	1
4.92692	0
4.92728	1
4.92739	0
4.92775	1
4.92775	0
4.92787	1
4.92787	0
4.92822	1
4.92822	0
4.92857	1
4.92869	0
4.92881	1
4.92881	0
4.92918	1
4.92918	0
4.92965	1
4.92965	0
4.92976	1
4.92976	0
4.93	1
4.93012	0
4.9307	1
4.9307	0
4.93164	1
4.93164	0
4.93259	1
4.93259	0
4.93353	1
4.93353	0
4.93448	1
4.93448	0
4.93542	1
4.93542	0
4.93636	1
4.93636	0
4.93731	1
4.93731	0
4.93825	1
4.93825	0
4.9392	1
4.9392	0
4.94014	1
4.94014	0
4.94108	1
4.94108	0
4.94203	1
4.94203	0
4.94297	1
4.94297	0
4.94392	1
4.94392	0
4.94486	1
4.94486	0
4.9458	1
4.9458	0
4.94675	1
4.94675	0
4.94769	1
4.94769	0
4.94864	1
4.94864	0
4.94958	1
4.94958	0
4.95052	1
4.95052	0
4.95147	1
4.95147	0
4.95241	1
4.95241	0
4.95336	1
4.95336	0
4.9543	1
4.9543	0
4.95524	1
4.95524	0
4.95619	1
4.95619	0
4.95713	1
4.95713	0
4.95808	1
4.95808	0
4.95902	1
4.95902	0
4.95996	1
4.95996	0
4.96091	1
4.96091	0
4.96185	1
4.96185	0
4.9628	1
4.9628	0
4.96374	1
4.96374	0
4.96468	1
4.96468	0
4.96563	1
4.96563	0
4.96657	1
4.96657	0
4.96752	1
4.96752	0
4.96846	1
4.96846	0
4.9694	1
4.9694	0
4.97035	1
4.97035	0
4.97129	1
4.97129	0
4.97224	1
4.97224	0
4.97318	1
4.97318	0
4.97412	1
4.97412	0
4.97507	1
4.97507	0
4.97601	1
4.97601	0
4.97696	1
4.97696	0
4.9779	1
4.9779	0
4.97884	1
4.97884	0
4.97979	1
4.97979	0
4.98073	1
4.98073	0
4.98168	1
4.98168	0
4.98262	1
4.98262	0
4.98356	1
4.98356	0
4.98451	1
4.98451	0
4.98545	1
4.98545	0
4.9864	1
4.9864	0
4.98734	1
4.98734	0
4.98828	1
4.98828	0
4.98923	1
4.98923	0
4.99017	1
4.99017	0
4.99112	1
4.99112	0
4.99206	1
4.99206	0
4.993	1
4.993	0
4.99395	1
4.99395	0
4.99489	1
4.99489	0
4.99584	1
4.99584	0
4.99637	1
4.99637	0
4.99719	1
4.99719	0
4.99814	1
4.99814	0
4.99896	1
4.99896	0
4.99979	1
4.99979	0
5.00073	1
5.00073	0
5.00156	1
5.00156	0
5.00238	1
5.00238	0
5.00333	1
5.00333	0
5.00415	1
5.00415	0
5.00498	1
5.00498	0
5.00592	1
5.00592	0
5.00675	1
5.00675	0
5.00757	1
5.00757	0
5.00852	1
5.00852	0
5.00934	1
5.00934	0
5.01017	1
5.01017	0
5.01111	1
5.01111	0
5.01208	1
5.01208	0
5.01208	1
5.01208	2
5.01255	1
5.01302	0
5.01325	1
5.01325	2
5.01325	3
5.01338	2
5.01385	1
5.01432	0
5.01558	1
5.01558	0
5.01558	1
5.01558	2
5.01563	3
5.01563	2
5.01606	1
5.01646	2
5.01646	1
5.01653	0
5.01675	1
5.01675	2
5.01675	3
5.01688	2
5.01735	1
5.0174	2
5.0174	1
5.01783	0
5.01792	1
5.01792	2
5.01792	3
5.01818	2
5.01865	1
5.01909	2
5.01909	3
5.01909	4
5.01912	3
5.01914	4
5.01914	3
5.01948	2
5.01995	1
5.01996	2
5.01996	1
5.02026	2
5.02026	3
5.02026	4
5.02042	3
5.02077	2
5.02091	3
5.02091	2
5.02125	1
5.02142	2
5.02142	3
5.02142	4
5.02172	3
5.02173	4
5.02173	3
5.02207	2
5.02254	1
5.02256	2
5.02256	1
5.02259	2
5.02259	3
5.02259	4
5.02302	3
5.02337	2
5.0235	3
5.0235	2
5.02376	3
5.02376	4
5.02376	5
5.02384	4
5.02431	3
5.02433	4
5.02433	3
5.02467	2
5.02514	1
5.02515	2
5.02515	1
5.02561	0
5.0261	1
5.0261	0
5.0261	1
5.0261	0
5.0261	1
5.0261	2
5.02657	1
5.02692	2
5.02692	1
5.02704	0
5.02726	1
5.02726	2
5.02726	3
5.02739	2
5.02775	3
5.02775	2
5.02787	1
5.02834	0
5.02843	1
5.02843	2
5.02843	3
5.02869	4
5.02869	3
5.02869	2
5.02916	1
5.0296	2
5.0296	3
5.0296	4
5.02964	3
5.02965	4
5.02965	3
5.02999	2
5.03046	1
5.03047	2
5.03047	1
5.03077	2
5.03077	3
5.03077	4
5.03093	3
5.03129	2
5.03176	1
5.03194	2
5.03194	3
5.03194	4
5.03223	3
5.03258	2
5.03306	1
5.0331	2
5.0331	3
5.0331	4
5.03353	3
5.03388	2
5.03427	3
5.03427	4
5.03427	5
5.03435	4
5.03483	3
5.03518	2
5.03544	3
5.03544	4
5.03544	5
5.03565	4
5.03612	3
5.03648	2
5.03661	3
5.03661	4
5.03661	5
5.03695	4
5.03742	3
5.03777	2
5.03778	3
5.03778	4
5.03778	5
5.03825	4
5.03872	3
5.03907	2
5.03954	1
5.04002	0
5.04011	1
5.04011	2
5.04011	3
5.04037	2
5.04084	1
5.04128	2
5.04128	3
5.04128	4
5.04131	3
5.04167	2
5.04214	1
5.04245	2
5.04245	3
5.04245	4
5.04261	3
5.04296	2
5.04344	1
5.04362	2
5.04362	3
5.04362	4
5.04391	3
5.04426	2
5.04473	1
5.04478	2
5.04478	3
5.04478	4
5.04521	3
5.04556	2
5.04595	3
5.04595	4
5.04595	5
5.04603	4
5.0465	3
5.04686	2
5.04712	3
5.04712	4
5.04712	5
5.04733	4
5.0478	3
5.04816	2
5.04829	3
5.04829	4
5.04829	5
5.04863	4
5.0491	3
5.04945	2
5.04946	3
5.04946	4
5.04946	5
5.04992	4
5.0504	3
5.05062	4
5.05062	5
5.05062	6
5.05075	5
5.05122	4
5.05169	3
5.05179	4
5.05179	5
5.05179	6
5.05205	5
5.05252	4
5.05299	3
5.05335	2
5.05382	1
5.05413	2
5.05413	3
5.05413	4
5.05429	3
5.05464	2
5.05512	1
5.0553	2
5.0553	3
5.0553	4
5.05559	3
5.05594	2
5.05641	1
5.05646	2
5.05646	3
5.05646	4
5.05688	3
5.05724	2
5.05763	3
5.05763	4
5.05763	5
5.05771	4
5.05818	3
5.05854	2
5.0588	3
5.0588	4
5.0588	5
5.05901	4
5.05948	3
5.05983	2
5.05997	3
5.05997	4
5.05997	5
5.06031	4
5.06078	3
5.06113	2
5.06114	3
5.06114	4
5.06114	5
5.0616	4
5.06208	3
5.0623	4
5.0623	5
5.0623	6
5.06243	5
5.0629	4
5.06337	3
5.06347	4
5.06347	5
5.06347	6
5.06373	5
5.0642	4
5.06467	3
5.06502	2
5.0655	1
5.06581	2
5.06581	3
5.06581	4
5.06597	3
5.06632	2
5.06679	1
5.06698	2
5.06698	3
5.06698	4
5.06727	3
5.06762	2
5.06809	1
5.06814	2
5.06814	3
5.06814	4
5.06856	3
5.06892	2
5.06931	3
5.06931	4
5.06931	5
5.06939	4
5.06986	3
5.07021	2
5.07048	3
5.07048	4
5.07048	5
5.07069	4
5.07116	3
5.07151	2
5.07165	3
5.07165	4
5.07165	5
5.07198	4
5.07246	3
5.07281	2
5.07282	3
5.07282	4
5.07282	5
5.07328	4
5.07375	3
5.07398	4
5.07398	5
5.07398	6
5.07411	5
5.07458	4
5.07505	3
5.07515	4
5.07515	5
5.07515	6
5.0754	5
5.07588	4
5.07632	5
5.07632	6
5.07632	7
5.07635	6
5.0767	5
5.07717	4
5.07749	5
5.07749	6
5.07749	7
5.07765	6
5.078	5
5.07847	4
5.07894	3
5.0793	2
5.07977	1
5.07982	2
5.07982	3
5.07982	4
5.08024	3
5.0806	2
5.08099	3
5.08099	4
5.08099	5
5.08107	4
5.08154	3
5.08189	2
5.08216	3
5.08216	4
5.08216	5
5.08236	4
5.08284	3
5.08319	2
5.08333	3
5.08333	4
5.08333	5
5.08366	4
5.08413	3
5.08449	2
5.0845	3
5.0845	4
5.0845	5
5.08496	4
5.08543	3
5.08566	4
5.08566	5
5.08566	6
5.08579	5
5.08626	4
5.08673	3
5.08683	4
5.08683	5
5.08683	6
5.08708	5
5.08756	4
5.088	5
5.088	6
5.088	7
5.08803	6
5.08838	5
5.08885	4
5.08932	3
5.08968	2
5.09015	1
5.09034	2
5.09034	3
5.09034	4
5.09062	3
5.09098	2
5.09145	1
5.0915	2
5.0915	3
5.0915	4
5.09192	3
5.09227	2
5.09267	3
5.09267	4
5.09267	5
5.09275	4
5.09322	3
5.09357	2
5.09384	3
5.09384	4
5.09384	5
5.09404	4
5.09452	3
5.09487	2
5.09501	3
5.09501	4
5.09501	5
5.09534	4
5.09581	3
5.09617	2
5.09618	3
5.09618	4
5.09618	5
5.09664	4
5.09711	3
5.09734	4
5.09734	5
5.09734	6
5.09746	5
5.09794	4
5.09841	3
5.09851	4
5.09851	5
5.09851	6
5.09876	5
5.09923	4
5.09968	5
5.09968	6
5.09968	7
5.09971	6
5.10006	5
5.10053	4
5.10085	5
5.10085	6
5.10085	7
5.101	6
5.10136	5
5.10183	4
5.10202	5
5.10202	6
5.10202	7
5.1023	6
5.10265	5
5.10313	4
5.1036	3
5.10395	2
5.10435	3
5.10435	4
5.10435	5
5.10442	4
5.1049	3
5.10525	2
5.10552	3
5.10552	4
5.10552	5
5.10572	4
5.10619	3
5.10655	2
5.10669	3
5.10669	4
5.10669	5
5.10702	4
5.10749	3
5.10784	2
5.10786	3
5.10786	4
5.10786	5
5.10832	4
5.10879	3
5.10902	4
5.10902	5
5.10902	6
5.10914	5
5.10961	4
5.11009	3
5.11019	4
5.11019	5
5.11019	6
5.11044	5
5.11091	4
5.11136	5
5.11136	6
5.11136	7
5.11138	6
5.11174	5
5.11221	4
5.11255	5
5.11255	4
5.11268	3
5.11302	4
5.11302	3
5.11304	2
5.11338	3
5.1135	2
5.11351	1
5.11385	2
5.11385	1
5.11398	0
5.11432	1
5.11432	0
5.11468	1
5.11479	0
5.11568	1
5.11568	0
5.11606	1
5.11606	0
5.1165	1
5.1165	0
5.11653	1
5.11653	0
5.11688	1
5.117	0
5.11735	1
5.11735	0
5.11744	1
5.11744	0
5.11783	1
5.11783	0
5.11818	1
5.1183	0
5.11865	1
5.11865	0
5.11912	1
5.11912	0
5.11918	1
5.11918	0
5.11948	1
5.1196	0
5.11995	1
5.11995	0
5.12	1
5.12	0
5.12042	1
5.12042	0
5.12077	1
5.12089	0
5.12095	1
5.12095	0
5.12125	1
5.12125	0
5.12172	1
5.12172	0
5.12177	1
5.12177	0
5.12207	1
5.12219	0
5.12254	1
5.12254	0
5.1226	1
5.1226	0
5.12302	1
5.12302	0
5.12337	1
5.12349	0
5.12354	1
5.12354	0
5.12384	1
5.12384	0
5.12431	1
5.12431	0
5.12437	1
5.12437	0
5.12467	1
5.12479	0
5.12514	1
5.12514	0
5.1252	1
5.1252	0
5.12561	1
5.12561	0
5.12596	1
5.12608	0
5.12614	1
5.12614	0
5.12657	1
5.12657	0
5.12696	1
5.12696	0
5.12704	1
5.12704	0
5.12739	1
5.12751	0
5.12779	1
5.12779	0
5.12787	1
5.12787	0
5.12834	1
5.12834	0
5.12869	1
5.12873	2
5.12873	1
5.12881	0
5.12916	1
5.12916	0
5.12964	1
5.12964	0
5.12969	1
5.12969	0
5.12999	1
5.13011	0
5.13046	1
5.13046	0
5.13052	1
5.13052	0
5.13093	1
5.13093	0
5.13129	1
5.1314	0
5.13176	1
5.13176	0
5.13223	1
5.13223	0
5.13258	1
5.1327	0
5.13306	1
5.13306	0
5.13353	1
5.13353	0
5.13388	1
5.134	0
5.13435	1
5.13435	0
5.13483	1
5.13483	0
5.13518	1
5.1353	0
5.13565	1
5.13565	0
5.13612	1
5.13612	0
5.13648	1
5.1366	0
5.13695	1
5.13695	0
5.13742	1
5.13742	0
5.13777	1
5.13789	0
5.13825	1
5.13825	0
5.13872	1
5.13872	0
5.13907	1
5.13919	0
5.13954	1
5.13954	0
5.14002	1
5.14002	0
5.14037	1
5.14049	0
5.14084	1
5.14084	0
5.14131	1
5.14131	0
5.14167	1
5.14179	0
5.14214	1
5.14214	0
5.14261	1
5.14261	0
5.14296	1
5.14308	0
5.14344	1
5.14344	0
5.14391	1
5.14391	0
5.14426	1
5.14438	0
5.14473	1
5.14473	0
5.14521	1
5.14521	0
5.14556	1
5.14568	0
5.14603	1
5.14603	0
5.1465	1
5.1465	0
5.14686	1
5.14698	0
5.14733	1
5.14733	0
5.1478	1
5.1478	0
5.14816	1
5.14827	0
5.14863	1
5.14863	0
5.1491	1
5.1491	0
5.14945	1
5.14957	0
5.14992	1
5.14992	0
5.1504	1
5.1504	0
5.15075	1
5.15087	0
5.15122	1
5.15122	0
5.15169	1
5.15169	0
5.15205	1
5.15217	0
5.15252	1
5.15252	0
5.15299	1
5.15299	0
5.15335	1
5.15346	0
5.15382	1
5.15382	0
5.15429	1
5.15429	0
5.15464	1
5.15476	0
5.15512	1
5.15512	0
5.15559	1
5.15559	0
5.15594	1
5.15606	0
5.15641	1
5.15641	0
5.15688	1
5.15688	0
5.15724	1
5.15736	0
5.15771	1
5.15771	0
5.15818	1
5.15818	0
5.15854	1
5.15865	0
5.15901	1
5.15901	0
5.15948	1
5.15948	0
5.15983	1
5.15995	0
5.16031	1
5.16031	0
5.16078	1
5.16078	0
5.16113	1
5.16125	0
5.1616	1
5.1616	0
5.16208	1
5.16208	0
5.16243	1
5.16255	0
5.1629	1
5.1629	0
5.16337	1
5.16337	0
5.16373	1
5.16384	0
5.1642	1
5.1642	0
5.16467	1
5.16467	0
5.16502	1
5.16514	0
5.1655	1
5.1655	0
5.16597	1
5.16597	0
5.16632	1
5.16644	0
5.16679	1
5.16679	0
5.16727	1
5.16727	0
5.16762	1
5.16774	0
5.16809	1
5.16809	0
5.16856	1
5.16856	0
5.16892	1
5.16904	0
5.16939	1
5.16939	0
5.16986	1
5.16986	0
5.17021	1
5.17033	0
5.17069	1
5.17069	0
5.17116	1
5.17116	0
5.17151	1
5.17163	0
5.17198	1
5.17198	0
5.17246	1
5.17246	0
5.17281	1
5.17293	0
5.17328	1
5.17328	0
5.17375	1
5.17375	0
5.17411	1
5.17423	0
5.17458	1
5.17458	0
5.17505	1
5.17505	0
5.1754	1
5.17552	0
5.17588	1
5.17588	0
5.17635	1
5.17635	0
5.1767	1
5.17682	0
5.17717	1
5.17717	0
5.17765	1
5.17765	0
5.178	1
5.17812	0
5.17847	1
5.17847	0
5.17894	1
5.17894	0
5.1793	1
5.17942	0
5.17977	1
5.17977	0
5.18024	1
5.18024	0
5.1806	1
5.18071	0
5.18107	1
5.18107	0
5.18154	1
5.18154	0
5.18189	1
5.18201	0
5.18236	1
5.18236	0
5.18284	1
5.18284	0
5.18319	1
5.18331	0
5.18366	1
5.18366	0
5.18413	1
5.18413	0
5.18449	1
5.18461	0
5.18496	1
5.18496	0
5.18543	1
5.18543	0
5.18579	1
5.1859	0
5.18626	1
5.18626	0
5.18673	1
5.18673	0
5.18708	1
5.1872	0
5.18756	1
5.18756	0
5.18803	1
5.18803	0
5.18838	1
5.1885	0
5.18885	1
5.18885	0
5.18932	1
5.18932	0
5.18968	1
5.1898	0
5.19015	1
5.19015	0
5.19062	1
5.19062	0
5.19098	1
5.19109	0
5.19145	1
5.19145	0
5.19192	1
5.19192	0
5.19227	1
5.19239	0
5.19275	1
5.19275	0
5.19322	1
5.19322	0
5.19357	1
5.19369	0
5.19404	1
5.19404	0
5.19452	1
5.19452	0
5.19487	1
5.19499	0
5.19534	1
5.19534	0
5.19581	1
5.19581	0
5.19617	1
5.19628	0
5.19664	1
5.19664	0
5.19711	1
5.19711	0
5.19746	1
5.19758	0
5.19794	1
5.19794	0
5.19841	1
5.19841	0
5.19876	1
5.19888	0
5.19923	1
5.19923	0
5.19971	1
5.19971	0
5.20006	1
5.20018	0
5.20053	1
5.20053	0
5.201	1
5.201	0
5.20136	1
5.20148	0
5.20183	1
5.20183	0
5.2023	1
5.2023	0
5.20265	1
5.20277	0
5.20313	1
5.20313	0
5.2036	1
5.2036	0
5.20395	1
5.20407	0
5.20442	1
5.20442	0
5.2049	1
5.2049	0
5.20525	1
5.20537	0
5.20572	1
5.20572	0
5.20619	1
5.20619	0
5.20655	1
5.20667	0
5.20702	1
5.20702	0
5.20749	1
5.20749	0
5.20784	1
5.20796	0
5.20832	1
5.20832	0
5.20879	1
5.20879	0
5.20914	1
5.20926	0
5.20961	1
5.20961	0
5.21009	1
5.21009	0
5.21044	1
5.21056	0
5.21091	1
5.21091	0
5.21138	1
5.21138	0
5.21174	1
5.21186	0
5.21221	1
5.21221	0
5.21268	1
5.21268	0
5.21304	1
5.21315	0
5.2135	1
5.2135	0
5.21351	1
5.21351	0
5.21398	1
5.21398	0
5.21432	1
5.21432	0
5.21433	1
5.21445	0
5.21515	1
5.21515	0
5.21648	1
5.21648	0
5.21648	1
5.21648	2
5.21695	1
5.217	2
5.217	1
5.21742	0
5.21765	1
5.21765	2
5.21765	3
5.21778	2
5.21783	3
5.21783	2
5.21825	1
5.21865	2
5.21865	1
5.21872	0
5.2196	1
5.2196	0
5.21998	1
5.21998	0
5.21998	1
5.21998	2
5.22042	3
5.22042	2
5.22046	1
5.22093	0
5.22115	1
5.22115	2
5.22115	3
5.22125	4
5.22125	3
5.22128	2
5.22175	1
5.22219	2
5.22219	1
5.22223	0
5.22232	1
5.22232	2
5.22232	3
5.22258	2
5.22302	3
5.22302	2
5.22305	1
5.22352	0
5.22384	1
5.22384	0
5.22466	1
5.22466	0
5.22466	1
5.22466	2
5.22479	3
5.22479	2
5.22513	1
5.2256	0
5.22561	1
5.22561	0
5.22582	1
5.22582	2
5.22582	3
5.22595	2
5.22643	1
5.22644	2
5.22644	1
5.2269	0
5.22699	1
5.22699	2
5.22699	3
5.22725	2
5.22751	3
5.22751	2
5.22772	1
5.22816	2
5.22816	3
5.22816	4
5.2282	3
5.22834	4
5.22834	3
5.22855	2
5.22902	1
5.22916	2
5.22916	1
5.22933	2
5.22933	3
5.22933	4
5.22949	3
5.22985	2
5.23011	3
5.23011	2
5.23032	1
5.2305	2
5.2305	3
5.2305	4
5.23079	3
5.23093	4
5.23093	3
5.23114	2
5.23162	1
5.23176	2
5.23176	1
5.23209	0
5.2327	1
5.2327	0
5.23353	1
5.23353	0
5.23435	1
5.23435	0
5.2353	1
5.2353	0
5.23612	1
5.23612	0
5.23695	1
5.23695	0
5.23789	1
5.23789	0
5.23872	1
5.23872	0
5.23954	1
5.23954	0
5.24049	1
5.24049	0
5.24131	1
5.24131	0
5.24214	1
5.24214	0
5.24308	1
5.24308	0
5.24391	1
5.24391	0
5.24473	1
5.24473	0
5.24568	1
5.24568	0
5.2465	1
5.2465	0
5.24733	1
5.24733	0
5.24827	1
5.24827	0
5.2491	1
5.2491	0
5.24992	1
5.24992	0
5.25087	1
5.25087	0
5.25169	1
5.25169	0
5.25252	1
5.25252	0
5.25346	1
5.25346	0
5.25429	1
5.25429	0
5.25512	1
5.25512	0
5.25606	1
5.25606	0
5.25688	1
5.25688	0
5.25771	1
5.25771	0
5.25865	1
5.25865	0
5.25948	1
5.25948	0
5.26031	1
5.26031	0
5.26125	1
5.26125	0
5.26208	1
5.26208	0
5.2629	1
5.2629	0
5.26384	1
5.26384	0
5.26467	1
5.26467	0
5.2655	1
5.2655	0
5.26644	1
5.26644	0
5.26727	1
5.26727	0
5.26809	1
5.26809	0
5.26904	1
5.26904	0
5.26986	1
5.26986	0
5.27069	1
5.27069	0
5.27163	1
5.27163	0
5.27246	1
5.27246	0
5.27328	1
5.27328	0
5.27423	1
5.27423	0
5.27505	1
5.27505	0
5.27588	1
5.27588	0
5.27682	1
5.27682	0
5.27765	1
5.27765	0
5.27847	1
5.27847	0
5.27942	1
5.27942	0
5.28024	1
5.28024	0
5.28107	1
5.28107	0
5.28201	1
5.28201	0
5.28284	1
5.28284	0
5.28366	1
5.28366	0
5.28461	1
5.28461	0
5.28543	1
5.28543	0
5.28626	1
5.28626	0
5.2872	1
5.2872	0
5.28803	1
5.28803	0
5.28885	1
5.28885	0
5.2898	1
5.2898	0
5.29062	1
5.29062	0
5.29145	1
5.29145	0
5.29239	1
5.29239	0
5.29322	1
5.29322	0
5.29404	1
5.29404	0
5.29499	1
5.29499	0
5.29581	1
5.29581	0
5.29664	1
5.29664	0
5.29758	1
5.29758	0
5.29841	1
5.29841	0
5.29923	1
5.29923	0
5.30018	1
5.30018	0
5.301	1
5.301	0
5.30183	1
5.30183	0
5.30277	1
5.30277	0
5.3036	1
5.3036	0
5.30442	1
5.30442	0
5.30537	1
5.30537	0
5.30619	1
5.30619	0
5.30702	1
5.30702	0
5.30796	1
5.30796	0
5.30879	1
5.30879	0
5.30961	1
5.30961	0
5.31056	1
5.31056	0
5.31138	1
5.31138	0
5.31221	1
5.31221	0
5.31315	1
5.31315	0
5.31354	1
5.31354	0
5.31398	1
5.31398	0
5.31436	1
5.31436	0
5.3148	1
5.3148	0
5.31519	1
5.31519	0
5.31695	1
5.31695	0
5.31704	1
5.31704	0
5.31742	1
5.31742	0
5.31778	1
5.31787	2
5.31787	1
5.3179	0
5.31825	1
5.31825	0
5.31869	1
5.31869	0
5.31872	1
5.31872	0
5.31908	1
5.31919	0
5.31964	1
5.31964	0
5.32046	1
5.32046	0
5.32046	1
5.32046	0
5.32093	1
5.32093	0
5.32128	1
5.32129	2
5.32129	1
5.3214	0
5.32175	1
5.32175	0
5.32223	1
5.32223	0
5.32223	1
5.32223	0
5.32258	1
5.3227	0
5.32305	1
5.32305	0
5.32306	1
5.32306	0
5.32352	1
5.32352	0
5.32388	1
5.32388	2
5.32388	1
5.324	0
5.32483	1
5.32483	0
5.32513	1
5.32513	0
5.3256	1
5.3256	0
5.32565	1
5.32565	0
5.32595	1
5.32607	0
5.32643	1
5.32643	0
5.32648	1
5.32648	0
5.3269	1
5.3269	0
5.32725	1
5.32737	0
5.32756	1
5.32756	0
5.32772	1
5.32772	0
5.3282	1
5.3282	0
5.32838	1
5.32838	0
5.32855	1
5.32867	0
5.32902	1
5.32902	0
5.32921	1
5.32921	0
5.32949	1
5.32949	0
5.32985	1
5.32996	0
5.33015	1
5.33015	0
5.33032	1
5.33032	0
5.33079	1
5.33079	0
5.33098	1
5.33098	0
5.33114	1
5.33126	0
5.33162	1
5.33162	0
5.3318	1
5.3318	0
5.33209	1
5.33209	0
5.33244	1
5.33256	0
5.33275	1
5.33275	0
5.33357	1
5.33357	0
5.3344	1
5.3344	0
5.33534	1
5.33534	0
5.33617	1
5.33617	0
5.33699	1
5.33699	0
5.33794	1
5.33794	0
5.33876	1
5.33876	0
5.33959	1
5.33959	0
5.34053	1
5.34053	0
5.34136	1
5.34136	0
5.34218	1
